data,no1,no2,no3,no4,no5
2014-03-09 18:00:00, -0.355662,0.185000,-0.779611,0.163696,1.043170
2014-03-09 19:00:00, -1.149505,-1.381145,1.033157,0.921156,-0.778762
2014-03-09 20:00:00, 0.003856,-0.456426,-1.519380,-0.947348,-0.310294
2014-03-09 21:00:00, -0.174339,0.836975,0.490860,0.411204,-0.284026
2014-03-09 22:00:00, -2.228419,-0.194565,0.803068,0.199490,0.347366
2014-03-09 23:00:00, -1.880046,1.746694,0.601024,1.055299,-0.734371
2014-03-10 00:00:00, -0.522337,1.251954,-1.946402,-1.487048,0.006059
2014-03-10 01:00:00, -0.310663,0.025286,-1.999948,-1.385119,0.513122
2014-03-10 02:00:00, 0.962977,-0.637704,0.421095,0.286820,-1.685474
2014-03-10 03:00:00, -0.207098,-0.981221,0.140287,0.321989,-1.807430
2014-03-10 04:00:00, -1.323363,1.079938,-0.519443,0.483989,-0.350270
2014-03-10 05:00:00, 0.179461,0.563108,0.377076,0.793547,0.126880
2014-03-10 06:00:00, 0.008253,1.296892,-0.850600,-0.722346,-0.872086
2014-03-10 07:00:00, 0.756951,0.769509,0.286365,-0.700184,-1.272976
2014-03-10 08:00:00, 1.470793,-0.480863,1.111172,1.087443,-0.728102
2014-03-10 09:00:00, 0.566308,-0.363297,0.943052,0.901387,0.098980
2014-03-10 10:00:00, 0.451120,1.542433,0.586045,-1.944036,-0.930933
2014-03-10 11:00:00, 1.451695,-0.833720,0.473757,0.301211,0.393943
2014-03-10 12:00:00, -0.060424,1.022528,-2.015037,-0.816162,-0.532812
2014-03-10 13:00:00, 0.371747,0.571016,0.537373,-1.485463,0.023419
2014-03-10 14:00:00, 0.821262,-1.174139,0.290705,-1.249756,-1.718344
2014-03-10 15:00:00, 0.366891,0.916048,0.952446,-0.398708,0.758259
2014-03-10 16:00:00, 0.691706,-0.780694,1.107192,-0.124464,0.402240
2014-03-10 17:00:00, -0.253347,-0.210792,-0.497216,0.755005,0.743794
2014-03-10 18:00:00, -1.088651,-1.050220,-1.290562,0.137237,-1.243898
2014-03-10 19:00:00, 0.404650,-0.216504,0.374350,0.940179,1.463325
2014-03-10 20:00:00, 1.552426,0.044405,1.112164,-0.548609,1.063569
2014-03-10 21:00:00, -1.136741,-0.857662,0.107821,1.305756,-2.254343
2014-03-10 22:00:00, 0.762827,1.199722,-0.918486,0.099225,-1.571485
2014-03-10 23:00:00, -0.865271,0.099031,-0.410666,-0.375818,0.143228
2014-03-11 00:00:00, -0.636174,2.006498,-1.559351,0.226567,-1.019527
2014-03-11 01:00:00, -1.089100,-1.439325,-0.279857,1.174705,0.443628
2014-03-11 02:00:00, -1.310705,-0.194177,1.752958,-1.454985,-0.373153
2014-03-11 03:00:00, -0.740721,-0.120707,-2.149026,-2.464240,-0.632155
2014-03-11 04:00:00, 0.875733,0.317070,-1.000859,-0.336939,0.623454
2014-03-11 05:00:00, 0.217879,0.341574,-1.030928,0.267663,0.076337
2014-03-11 06:00:00, -0.127378,0.074041,0.365806,0.105216,-1.759530
2014-03-11 07:00:00, -0.351884,-0.078306,0.786631,-0.869689,0.247445
2014-03-11 08:00:00, 0.409611,0.759994,-0.160924,-2.069451,0.691944
2014-03-11 09:00:00, -0.063587,-0.064525,-0.962548,0.273149,0.146794
2014-03-11 10:00:00, 0.818170,-0.487702,1.476951,1.162493,-1.385581
2014-03-11 11:00:00, 0.149057,0.446498,0.911897,-1.003146,-0.144924
2014-03-11 12:00:00, 1.220826,0.381846,0.830084,-1.465514,1.163429
2014-03-11 13:00:00, 0.739386,-0.888391,-0.616727,1.165732,1.745330
2014-03-11 14:00:00, -0.239116,-1.982874,0.858829,1.262809,-1.338388
2014-03-11 15:00:00, 0.411010,0.091099,-1.368690,-1.134812,0.748056
2014-03-11 16:00:00, 0.418987,0.723947,0.602631,0.162065,-0.780811
2014-03-11 17:00:00, -0.970781,1.148347,0.551688,-0.646678,-2.039581
2014-03-11 18:00:00, 1.046157,2.683466,0.767181,-0.229825,0.146912
2014-03-11 19:00:00, 2.201864,1.159392,-0.006616,0.997735,0.112120
2014-03-11 20:00:00, -0.342255,-0.075194,0.422066,-0.170822,-0.446346
2014-03-11 21:00:00, -1.810254,-1.073677,-0.733595,-0.011538,1.187866
2014-03-11 22:00:00, 0.227527,0.268175,0.464234,2.260838,-0.243474
2014-03-11 23:00:00, 1.274760,-0.285941,-0.465306,-1.574883,0.831024
2014-03-12 00:00:00, 0.169703,1.449582,1.528702,-0.410876,0.324249
2014-03-12 01:00:00, 0.142062,-0.051205,-1.453504,0.816246,-0.918034
2014-03-12 02:00:00, -0.393692,-0.890071,0.175876,-1.249432,1.119511
2014-03-12 03:00:00, 0.592073,1.397693,0.813085,-0.892373,0.618600
2014-03-12 04:00:00, -0.996384,-0.033424,1.318242,0.414953,-1.254014
2014-03-12 05:00:00, 0.400045,-0.450276,0.898824,-0.537239,1.056767
2014-03-12 06:00:00, 0.021507,0.213109,0.693713,-1.491627,-0.252899
2014-03-12 07:00:00, 1.298410,0.995368,-0.581540,-0.525072,-0.224357
2014-03-12 08:00:00, 0.480783,-0.986862,-1.068101,1.074708,0.678517
2014-03-12 09:00:00, 0.565316,0.588430,0.121095,-1.000959,-0.763567
2014-03-12 10:00:00, 0.190955,0.939973,0.552834,0.859033,0.389884
2014-03-12 11:00:00, 0.488149,0.344996,1.330667,-0.725551,-0.613966
2014-03-12 12:00:00, 0.406565,0.120940,0.091332,-0.517880,0.816573
2014-03-12 13:00:00, -1.158905,-0.421279,0.602228,-2.403085,-0.124419
2014-03-12 14:00:00, -1.491653,-1.311278,-1.687999,-0.690092,-0.702947
2014-03-12 15:00:00, 0.885840,-0.531099,1.202331,-0.853379,-0.623469
2014-03-12 16:00:00, 0.939074,-0.500859,-0.058455,-0.190372,0.701964
2014-03-12 17:00:00, 0.763015,1.302101,1.029843,-0.705565,-2.221807
2014-03-12 18:00:00, 0.529349,0.063320,-1.150620,0.645751,0.082150
2014-03-12 19:00:00, -0.250366,-0.026198,-1.321862,0.791490,-0.113645
2014-03-12 20:00:00, 1.824298,1.443546,0.383532,-0.871713,-0.092050
2014-03-12 21:00:00, -0.000185,-0.016674,0.647931,-1.003973,-0.613724
2014-03-12 22:00:00, 0.983479,-1.206228,-0.790850,0.511947,-0.275058
2014-03-12 23:00:00, 1.799692,1.383132,0.813435,0.301137,-0.895789
2014-03-13 00:00:00, -0.805082,-1.282671,-0.352495,0.883629,-0.413466
2014-03-13 01:00:00, -0.530682,1.162688,-1.412755,-0.330809,0.934661
2014-03-13 02:00:00, -0.903712,1.334212,-0.807001,0.189971,-0.022866
2014-03-13 03:00:00, -1.848228,0.814958,-1.633728,0.416486,0.953070
2014-03-13 04:00:00, 1.209573,-0.111486,0.072010,1.862219,-1.915022
2014-03-13 05:00:00, -0.093115,0.023869,1.201144,1.181916,1.352700
2014-03-13 06:00:00, 0.899688,-0.096518,-1.276160,1.784428,0.564483
2014-03-13 07:00:00, 0.202365,-0.353043,-0.257199,1.128726,-0.017124
2014-03-13 08:00:00, -1.016867,0.337525,-0.622511,-0.387081,-0.317671
2014-03-13 09:00:00, 1.991946,-0.154763,1.119672,1.525590,0.928305
2014-03-13 10:00:00, -0.179602,0.952468,-0.043133,-0.084433,-0.141479
2014-03-13 11:00:00, -1.330778,-0.427448,-1.232697,0.224553,0.309624
2014-03-13 12:00:00, -0.821735,-0.749299,-0.343501,-0.280147,0.690276
2014-03-13 13:00:00, 0.596957,0.191378,-0.580432,0.483950,0.529319
2014-03-13 14:00:00, 0.686441,1.300377,1.479745,-1.226305,1.019936
2014-03-13 15:00:00, 0.106663,-0.693389,-0.786680,1.572072,-1.124772
2014-03-13 16:00:00, 0.716737,-2.297721,-0.449060,0.342742,0.344732
2014-03-13 17:00:00, 0.553209,0.241630,2.476809,-0.052531,0.729613
2014-03-13 18:00:00, -0.096702,-0.904439,0.542050,0.873840,0.381014
2014-03-13 19:00:00, 1.378597,0.870657,-1.300094,-0.137797,0.687643
2014-03-13 20:00:00, -0.127351,-0.185924,1.692235,0.965835,1.664210
2014-03-13 21:00:00, -0.944210,0.484682,-0.153405,0.626949,1.937274
2014-03-13 22:00:00, 1.991880,-0.990610,-0.537853,-1.025903,-0.406269
2014-03-13 23:00:00, 0.036791,-0.320250,-1.343198,-1.290476,-0.486059
2014-03-14 00:00:00, 0.341798,-0.589560,0.234760,-0.335704,1.040206
2014-03-14 01:00:00, -0.091933,-0.821257,0.067765,-0.738942,-0.214825
2014-03-14 02:00:00, -1.333268,1.380704,-0.820669,1.410439,-0.189287
2014-03-14 03:00:00, 1.345133,0.849384,0.144558,0.907622,0.252172
2014-03-14 04:00:00, -0.919626,-0.505160,0.518732,-0.337439,-1.625050
2014-03-14 05:00:00, 1.461732,-0.348597,0.947364,-0.128286,-1.283200
2014-03-14 06:00:00, 1.050276,0.154385,-1.155465,2.043492,1.104307
2014-03-14 07:00:00, 0.340944,-1.514825,-0.282620,-0.063259,0.948882
2014-03-14 08:00:00, 1.586033,-0.030456,1.119259,0.323845,0.793811
2014-03-14 09:00:00, -0.497268,0.232668,-0.941354,0.132499,0.999418
2014-03-14 10:00:00, 0.555815,0.402913,-0.782695,-0.609568,2.498525
2014-03-14 11:00:00, 0.843784,-1.396241,-2.186039,-0.602269,-0.674990
2014-03-14 12:00:00, 2.159679,1.013614,0.636821,-0.694559,-1.942308
2014-03-14 13:00:00, 0.140218,0.504014,0.087803,-0.354627,-1.280534
2014-03-14 14:00:00, 0.497568,0.199645,0.110339,-0.603379,0.855687
2014-03-14 15:00:00, 0.054599,0.672830,0.522928,-0.225605,-0.622957
2014-03-14 16:00:00, -2.011908,-1.791697,0.110158,-0.213543,0.360468
2014-03-14 17:00:00, 0.537700,-0.242482,-1.002337,0.264349,-0.661972
2014-03-14 18:00:00, -0.499433,-0.009235,-0.175941,0.403141,-0.315253
2014-03-14 19:00:00, 1.139834,0.652388,-0.009059,0.212057,0.247418
2014-03-14 20:00:00, 0.591858,0.587675,-0.370989,0.691580,0.445932
2014-03-14 21:00:00, -0.239172,-0.307906,0.250650,1.071354,-0.444856
2014-03-14 22:00:00, -3.306123,0.201990,-0.492330,0.966594,-1.321706
2014-03-14 23:00:00, 0.260312,0.882706,0.936411,-1.451885,-1.010662
2014-03-15 00:00:00, 1.742116,0.350128,1.338388,1.072557,-1.752097
2014-03-15 01:00:00, -1.471993,0.701812,1.014118,0.050456,-1.022941
2014-03-15 02:00:00, 0.759751,-0.970330,-0.266066,0.012972,-0.058433
2014-03-15 03:00:00, -0.761478,1.233998,-1.293319,-0.733526,0.708126
2014-03-15 04:00:00, -0.155697,0.174454,-0.763921,-1.316989,-0.063166
2014-03-15 05:00:00, 0.495899,-1.547194,-1.555404,-0.336181,-0.602933
2014-03-15 06:00:00, 0.763575,1.139309,0.878348,1.458955,-0.094916
2014-03-15 07:00:00, -0.643657,-1.031435,0.836051,-0.676075,-1.097172
2014-03-15 08:00:00, 0.812276,0.168930,0.592706,0.209101,0.871335
2014-03-15 09:00:00, 1.534110,0.068025,0.495408,-1.138727,-0.091062
2014-03-15 10:00:00, 0.479637,-0.509588,0.872567,1.281795,0.229487
2014-03-15 11:00:00, -2.209183,-1.872777,-0.788045,1.176775,0.007191
2014-03-15 12:00:00, -1.021851,0.677071,0.166584,-0.270351,0.232193
2014-03-15 13:00:00, -1.747965,1.816808,-1.977281,1.081156,-0.929245
2014-03-15 14:00:00, 0.722510,-0.655106,-1.006554,0.824846,0.227254
2014-03-15 15:00:00, -0.291798,-0.019105,-0.913575,0.886118,0.264415
2014-03-15 16:00:00, -3.060736,1.390117,1.156942,-1.297965,0.392100
2014-03-15 17:00:00, 0.476883,0.200111,-1.111148,0.341856,0.618143
2014-03-15 18:00:00, -0.180276,-0.400145,-0.587910,0.619516,0.939976
2014-03-15 19:00:00, 1.101917,-1.592927,0.426582,-1.097897,1.428626
2014-03-15 20:00:00, 0.017971,-1.322741,0.694310,0.654199,0.064958
2014-03-15 21:00:00, 0.456871,-0.339242,-0.270450,-1.272351,1.209938
2014-03-15 22:00:00, 0.085026,-1.518378,-0.364738,-0.639307,1.255420
2014-03-15 23:00:00, -0.070352,0.727724,-1.790342,0.237785,0.973581
2014-03-16 00:00:00, -0.119021,-1.223144,0.836363,-0.331020,2.488989
2014-03-16 01:00:00, 0.031717,-1.510585,-0.725563,0.010417,-0.385211
2014-03-16 02:00:00, -0.098482,-1.596466,0.152778,0.133734,0.181765
2014-03-16 03:00:00, 1.054612,1.430094,0.673543,-2.164070,1.150073
2014-03-16 04:00:00, -0.113344,-1.281047,-0.773828,-0.918893,0.284154
2014-03-16 05:00:00, 0.518894,-0.396986,-0.163263,0.220507,1.549013
2014-03-16 06:00:00, -0.179276,-0.260223,-0.406755,-0.517608,-1.300634
2014-03-16 07:00:00, -0.345372,-2.088783,-0.185366,0.043117,-0.604565
2014-03-16 08:00:00, -0.507552,0.026621,1.217837,-0.295021,0.210299
2014-03-16 09:00:00, 0.943247,1.604059,-0.079476,0.048493,0.013978
2014-03-16 10:00:00, -0.426069,-0.692376,0.908327,-0.472544,0.375670
2014-03-16 11:00:00, -0.118930,-0.143900,2.034570,-2.287269,-1.885575
2014-03-16 12:00:00, -0.339633,-1.779285,0.536715,2.440446,-0.005667
2014-03-16 13:00:00, 0.425284,1.344144,-0.157764,1.061370,-0.185954
2014-03-16 14:00:00, -1.272892,0.103561,-0.078326,1.208652,-0.755599
2014-03-16 15:00:00, -0.178181,2.202407,-0.071072,-1.288231,-1.626732
2014-03-16 16:00:00, 0.244789,-0.343275,-0.091538,-1.122787,-0.902628
2014-03-16 17:00:00, -1.241075,0.474323,-1.014923,-0.512925,0.808663
2014-03-16 18:00:00, -0.093099,-1.219053,0.266616,1.406922,0.541981
2014-03-16 19:00:00, 0.245825,-1.063182,0.463939,0.440979,-2.072473
2014-03-16 20:00:00, 0.491967,-0.841235,-0.252140,-0.428272,-0.466137
2014-03-16 21:00:00, -0.268325,-0.931508,1.055110,-0.306835,-1.028260
2014-03-16 22:00:00, 0.328236,0.750227,1.649669,-0.004706,0.233022
2014-03-16 23:00:00, 0.428962,0.717194,-0.868481,0.002605,-0.578784
2014-03-17 00:00:00, -1.601847,0.496213,-0.829962,-0.212295,-1.370630
2014-03-17 01:00:00, 0.279018,-1.232310,-0.858586,-0.104022,-1.467507
2014-03-17 02:00:00, -0.751810,-0.674982,0.590184,0.486408,-0.690312
2014-03-17 03:00:00, 0.541001,1.133615,0.931205,-1.785673,-1.767619
2014-03-17 04:00:00, -0.810939,0.116583,0.002803,1.132895,-2.081402
2014-03-17 05:00:00, 0.678475,0.444917,-0.982940,0.394806,-1.016551
2014-03-17 06:00:00, 0.636485,0.232861,0.488839,0.711816,-0.517730
2014-03-17 07:00:00, -1.171701,1.039571,-0.075794,0.910733,-1.525050
2014-03-17 08:00:00, 0.520116,0.826231,-0.307619,-0.872862,-1.932607
2014-03-17 09:00:00, 1.096347,-0.400620,-0.634397,-0.706567,0.058563
2014-03-17 10:00:00, 1.955817,1.181994,-0.998255,-0.231497,-0.978781
2014-03-17 11:00:00, -0.324428,0.320407,-0.484363,-0.604197,-1.807713
2014-03-17 12:00:00, 1.503626,0.119569,2.173350,0.901556,0.086429
2014-03-17 13:00:00, 0.745414,-0.313305,-0.762503,0.177782,-3.115475
2014-03-17 14:00:00, 0.334404,-0.025610,-0.184410,1.498989,0.482986
2014-03-17 15:00:00, -0.347244,1.080843,0.222104,1.401193,0.456116
2014-03-17 16:00:00, -1.933495,1.172128,-0.298140,0.519349,2.203008
2014-03-17 17:00:00, -1.452084,-1.382425,0.363380,-0.611140,0.634847
2014-03-17 18:00:00, -1.276269,1.093800,0.835620,0.152479,-1.557057
2014-03-17 19:00:00, -0.010458,0.033350,0.245500,-1.354552,-1.468800
2014-03-17 20:00:00, -0.538842,1.199453,-2.344368,-0.005633,0.471718
2014-03-17 21:00:00, -0.237264,0.695305,1.269375,-1.432721,0.390665
2014-03-17 22:00:00, 0.272950,-0.412062,-0.440175,1.255940,1.018304
2014-03-17 23:00:00, 0.312634,1.281073,0.672711,-0.738231,-0.227907
2014-03-18 00:00:00, 0.121926,-0.248583,0.227015,0.361971,-0.985734
2014-03-18 01:00:00, -0.407827,1.398528,0.072852,0.883032,-0.392868
2014-03-18 02:00:00, 0.574747,-1.258374,-1.893551,1.315122,-0.123838
2014-03-18 03:00:00, 1.165599,2.380957,-0.810828,-1.747379,-1.058713
2014-03-18 04:00:00, -0.775662,-0.201471,-0.347787,-0.099015,0.260166
2014-03-18 05:00:00, 0.001716,-1.864710,0.638781,-0.436865,0.700861
2014-03-18 06:00:00, 0.533498,-1.090226,1.239798,0.471750,0.808962
2014-03-18 07:00:00, 1.395661,1.229084,-0.857103,0.834752,0.702125
2014-03-18 08:00:00, 0.596554,-0.336491,0.072950,-2.504114,0.649297
2014-03-18 09:00:00, -1.493242,0.794080,-1.168067,-0.128230,1.572184
2014-03-18 10:00:00, 1.103080,-0.716033,0.614900,-0.673429,0.567183
2014-03-18 11:00:00, 0.709046,2.271948,-1.020446,-0.023952,-0.111205
2014-03-18 12:00:00, 0.121821,-0.613842,0.345439,-0.414078,0.509553
2014-03-18 13:00:00, 0.799512,-0.098969,0.927527,-0.495690,0.536410
2014-03-18 14:00:00, -0.139412,0.506412,0.338535,0.849558,-0.459957
2014-03-18 15:00:00, 0.057974,-0.431195,-0.913809,0.261696,1.020831
2014-03-18 16:00:00, -2.315672,-0.913703,1.309344,-0.247243,0.288545
2014-03-18 17:00:00, 2.076878,-1.943068,-1.031769,2.253063,0.955768
2014-03-18 18:00:00, -1.300863,0.034490,-1.849319,-0.824030,0.021509
2014-03-18 19:00:00, 0.228707,0.400631,0.295310,-0.236678,-1.518465
2014-03-18 20:00:00, -0.024367,-0.343031,0.695006,-0.595075,-0.629127
2014-03-18 21:00:00, -0.213629,0.946188,-0.002933,-1.682448,-0.526904
2014-03-18 22:00:00, 0.556013,0.721669,-0.256104,-0.001860,0.175859
2014-03-18 23:00:00, -0.999794,0.180761,1.434112,1.084346,-0.290016
2014-03-19 00:00:00, 0.819387,0.438396,-0.589046,-0.514630,-0.146962
2014-03-19 01:00:00, 0.729238,-0.236423,-0.185490,0.516666,0.000660
2014-03-19 02:00:00, -0.755265,2.751318,-0.766780,0.149726,-1.257937
2014-03-19 03:00:00, -0.805906,0.271865,0.454986,-0.586118,0.273721
2014-03-19 04:00:00, -1.209111,0.694671,-0.903320,0.497943,-0.397688
2014-03-19 05:00:00, 0.254781,1.456002,-0.438327,-0.623782,0.071002
2014-03-19 06:00:00, -1.757085,1.135954,-0.244751,-0.016350,1.126074
2014-03-19 07:00:00, 1.017683,0.487370,1.203924,0.914466,-0.632754
2014-03-19 08:00:00, 0.852628,-0.886083,-0.590287,0.512979,0.239604
2014-03-19 09:00:00, 0.759245,-0.487970,-1.292567,0.654094,-0.674359
2014-03-19 10:00:00, -0.771319,-0.714357,0.438298,-1.456529,0.097154
2014-03-19 11:00:00, 0.364552,-1.020120,0.752539,-1.716455,1.407974
2014-03-19 12:00:00, -0.320281,-1.170796,0.484237,0.027756,1.561409
2014-03-19 13:00:00, -0.604363,-0.816544,1.284180,1.508993,0.229089
2014-03-19 14:00:00, 0.798957,-2.359890,-0.702040,-0.876858,-0.573812
2014-03-19 15:00:00, -0.440152,0.164606,-0.485163,-0.865059,-0.270174
2014-03-19 16:00:00, -0.253651,1.186835,-0.945786,0.996239,0.980234
2014-03-19 17:00:00, -0.432861,-1.180774,0.080881,-0.631809,0.255115
2014-03-19 18:00:00, 1.370985,0.594829,-0.444141,-0.592564,-0.309675
2014-03-19 19:00:00, 0.454398,-0.189976,0.383695,1.085590,-1.124448
2014-03-19 20:00:00, 0.241965,-0.202295,-1.032660,0.319291,-0.068253
2014-03-19 21:00:00, 1.562720,-0.643786,0.122850,-0.004745,0.126567
2014-03-19 22:00:00, 1.344129,-1.887710,0.031714,0.336970,0.177064
2014-03-19 23:00:00, 0.427694,1.967495,-1.289625,1.624378,-0.129911
2014-03-20 00:00:00, 0.078051,-0.834388,0.431448,0.171714,0.151681
2014-03-20 01:00:00, -0.467461,1.299233,0.789146,0.267220,0.200351
2014-03-20 02:00:00, 1.016340,0.588868,0.933314,1.031557,-0.175066
2014-03-20 03:00:00, 0.880933,-0.505850,-1.233425,-0.149607,0.363269
2014-03-20 04:00:00, -1.213708,-0.681979,-0.678465,-0.557428,1.460426
2014-03-20 05:00:00, 0.671831,-0.858222,1.228294,-1.586698,0.420115
2014-03-20 06:00:00, 0.013222,0.754593,0.114150,-0.716775,-1.805765
2014-03-20 07:00:00, 0.159469,-0.555043,0.275822,-0.654532,-1.391603
2014-03-20 08:00:00, -1.319987,-0.664452,-0.558871,1.041724,0.248937
2014-03-20 09:00:00, 0.742001,0.788410,-0.024500,-0.930509,-0.572998
2014-03-20 10:00:00, 0.317179,0.946040,-1.168932,-0.506277,-1.378346
2014-03-20 11:00:00, 0.822454,-0.263051,2.697866,-0.768177,1.994562
2014-03-20 12:00:00, -2.506393,-0.117005,0.355948,1.010786,3.012597
2014-03-20 13:00:00, -0.909988,0.215106,0.053558,-1.422714,-0.160137
2014-03-20 14:00:00, 0.706817,0.387374,-0.524180,1.035039,-0.853208
2014-03-20 15:00:00, -0.442627,0.422338,0.037323,0.122568,1.714961
2014-03-20 16:00:00, 0.416141,-0.269692,0.956093,-0.252087,0.001669
2014-03-20 17:00:00, -0.928591,-2.180742,-0.735067,-1.538876,0.123880
2014-03-20 18:00:00, 2.378263,-0.838326,-0.273139,0.427247,-0.108414
2014-03-20 19:00:00, 0.280603,-0.759359,1.100822,0.733900,0.321304
2014-03-20 20:00:00, 0.459656,-0.330621,0.306778,-0.347610,0.966421
2014-03-20 21:00:00, -0.730572,0.544920,-0.530232,-0.236638,0.438788
2014-03-20 22:00:00, -1.887322,-0.193309,0.568119,0.023625,-0.908913
2014-03-20 23:00:00, -0.691622,-1.330662,0.372328,0.992912,2.009054
2014-03-21 00:00:00, -0.413291,0.502252,0.503561,-0.459200,-0.241471
2014-03-21 01:00:00, -2.967807,-2.474965,1.103169,-0.585869,1.884390
2014-03-21 02:00:00, 0.032418,2.192965,-0.021105,-0.470692,-1.593535
2014-03-21 03:00:00, 0.067308,-1.547673,-0.342151,-2.325193,0.275551
2014-03-21 04:00:00, -0.315666,-1.272934,0.331214,-1.922853,0.093162
2014-03-21 05:00:00, -0.897861,3.148297,-1.142411,1.194454,1.499319
2014-03-21 06:00:00, -0.490000,1.423973,0.388697,-0.109137,0.498018
2014-03-21 07:00:00, 0.959465,0.296447,-0.161642,-1.790044,1.552871
2014-03-21 08:00:00, -1.474959,0.087838,-0.345752,0.976238,1.623435
2014-03-21 09:00:00, 0.116943,-0.872645,0.896997,0.670388,-0.704025
2014-03-21 10:00:00, 0.398642,0.384043,-1.354397,-2.493536,-0.432129
2014-03-21 11:00:00, -1.885132,-0.703132,-0.629491,-0.264222,-0.334926
2014-03-21 12:00:00, 0.967226,0.322316,0.931128,-0.343262,-1.084572
2014-03-21 13:00:00, 1.006479,2.275905,-0.251245,-1.951819,0.942605
2014-03-21 14:00:00, -0.523650,-0.791194,-0.750321,0.083023,-0.099556
2014-03-21 15:00:00, -0.078373,0.095811,0.004214,-1.017617,0.579832
2014-03-21 16:00:00, -0.263493,0.948892,0.525469,-0.645948,0.634536
2014-03-21 17:00:00, -0.961021,1.602803,1.404346,0.086731,1.628956
2014-03-21 18:00:00, 0.360495,-0.021623,0.073363,-1.017857,-1.011977
2014-03-21 19:00:00, -0.139975,-1.192538,0.433178,1.210524,-1.451345
2014-03-21 20:00:00, 1.426056,-1.745185,0.188564,0.607247,-0.598268
2014-03-21 21:00:00, 0.444405,-1.158504,-0.943350,1.259819,-1.294008
2014-03-21 22:00:00, -1.845225,-0.597304,-0.553465,-0.334166,-1.252334
2014-03-21 23:00:00, -0.804382,1.090421,-0.583634,-0.753175,-0.339871
2014-03-22 00:00:00, -0.768965,-1.114039,0.558469,-0.216840,-0.028122
2014-03-22 01:00:00, 0.569121,-0.581688,-0.011191,-0.525979,0.455335
2014-03-22 02:00:00, 0.349509,-0.207892,0.236985,0.686289,-0.971780
2014-03-22 03:00:00, -1.816347,-0.482868,-0.175396,0.841844,-0.927230
2014-03-22 04:00:00, 0.228018,-0.589561,-0.051935,0.633529,-0.625598
2014-03-22 05:00:00, -0.121315,-1.334600,0.604891,0.051721,1.591023
2014-03-22 06:00:00, -0.277876,-0.005071,-0.564171,-0.231358,1.121856
2014-03-22 07:00:00, -0.577222,1.330215,0.779455,-0.986709,-0.201111
2014-03-22 08:00:00, -0.636283,-0.146692,-0.348773,0.090536,-0.936753
2014-03-22 09:00:00, -0.464779,0.346831,-1.702932,0.845709,1.308872
2014-03-22 10:00:00, 1.106639,0.070086,0.217768,0.677373,0.661922
2014-03-22 11:00:00, -1.001448,-0.499065,0.350438,0.248497,0.190801
2014-03-22 12:00:00, 2.300910,0.379491,0.983021,0.248550,-0.361159
2014-03-22 13:00:00, -1.233005,0.644069,-0.195375,-1.359111,1.249077
2014-03-22 14:00:00, 1.169153,0.656373,0.366166,0.384825,-1.555935
2014-03-22 15:00:00, 0.542168,0.323609,-0.608330,2.068619,0.929846
2014-03-22 16:00:00, 1.579877,-1.088914,0.267221,-0.052182,0.955160
2014-03-22 17:00:00, -0.033053,0.574734,0.424717,-1.154734,0.091606
2014-03-22 18:00:00, 1.451536,-0.682095,-0.091398,1.863042,0.002068
2014-03-22 19:00:00, 1.823101,0.146295,-0.093973,-2.248403,-1.476157
2014-03-22 20:00:00, 0.173215,1.038006,-0.332829,-0.047906,-0.447714
2014-03-22 21:00:00, -0.007947,-0.274422,1.001932,1.658236,1.587686
